date, BAB 
01/25/1932,-0.019370779102300 
01/26/1932,-0.004972104930060 
01/27/1932, 0.010602657983800 
01/28/1932, 0.034612127709400 
01/29/1932,-0.023644434649200 
01/30/1932, 0.034796786728600 
02/01/1932,-0.024613576713400 
02/02/1932, 0.027721547705900 
02/03/1932,-0.021790029979700 
02/04/1932, 0.034008112606900 
02/05/1932,-0.002331618922300 
02/06/1932, 0.000127260514800 
02/08/1932, 0.004594571106140 
02/09/1932,-0.001531838971410 
02/10/1932,-0.006172637452780 
02/11/1932,-0.011054866646100 
02/13/1932,-0.016031407746600 
02/15/1932, 0.016377175293000 
02/16/1932,-0.003592013265590 
02/17/1932,-0.001734495647240 
02/18/1932,-0.000011013927308 
02/19/1932,-0.013318192027000 
02/20/1932, 0.021881789284800 
02/23/1932, 0.011941633938900 
02/24/1932,-0.007905770057860 
02/25/1932,-0.007417922681990 
02/26/1932,-0.001223093740200 
02/27/1932,-0.004148753197720 
02/29/1932, 0.015348384631700 
03/01/1932,-0.016757871137700 
03/02/1932, 0.008907914385350 
03/03/1932,-0.001237329966340 
03/04/1932, 0.005196526775470 
03/05/1932,-0.002039975152640 
03/07/1932,-0.008463017484450 
03/08/1932, 0.012350636973300 
03/09/1932, 0.004020835539940 
03/10/1932, 0.014579631525700 
03/11/1932, 0.004492067633960 
03/12/1932,-0.006559832239920 
03/14/1932, 0.010977109275600 
03/15/1932, 0.001779032053170 
03/16/1932, 0.012609205868500 
03/17/1932,-0.014564338830500 
03/18/1932, 0.020946436688400 
03/19/1932,-0.008032198711910 
03/21/1932, 0.012034794044600 
03/22/1932,-0.008074166049500 
03/23/1932,-0.008570454902510 
03/24/1932, 0.005158268859400 
03/26/1932, 0.000997706826151 
03/28/1932,-0.001921976857920 
03/29/1932, 0.012929984068200 
03/30/1932,-0.020156637674400 
03/31/1932, 0.007582777114010 
04/01/1932, 0.019053888721100 
04/02/1932, 0.029314744799600 
04/04/1932,-0.027696337486000 
04/05/1932, 0.015322976767000 
04/06/1932, 0.012659046728500 
04/07/1932,-0.016689887302100 
04/08/1932, 0.013295618295400 
04/09/1932,-0.010370473524100 
04/11/1932,-0.036578183439600 
04/12/1932, 0.002444738359770 
04/13/1932, 0.004893646266480 
04/14/1932,-0.001416178525190 
04/15/1932,-0.013774450946900 
04/16/1932, 0.010772234869700 
04/18/1932,-0.015504377625500 
04/19/1932,-0.004523087841310 
04/20/1932,-0.019124531102800 
04/21/1932,-0.013793894379500 
04/22/1932, 0.015257766382200 
04/23/1932,-0.004617271502610 
04/25/1932, 0.005681039062280 
04/26/1932,-0.012161664190100 
04/27/1932,-0.004189933753790 
04/28/1932, 0.003964200889900 
04/29/1932,-0.005527907312950 
04/30/1932, 0.011355845426600 
05/02/1932,-0.004481746708590 
05/03/1932, 0.010744756841100 
05/04/1932, 0.014492612325900 
05/05/1932,-0.001312998412750 
05/06/1932,-0.013945784051700 
05/07/1932,-0.007157149554890 
05/09/1932, 0.021969852290800 
05/10/1932,-0.019174833446900 
05/11/1932, 0.000593407154520 
05/12/1932,-0.003589703190120 
05/13/1932, 0.005276121350390 
05/14/1932, 0.000842491657403 
05/16/1932, 0.005857764655850 
